"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,32.4,32.4,67.6,"Herisau AR","Herisau (AR)","Herisau AR","Nein zur Änderung des Covid-19-Gesetzes: Herisau hat die Vorlage mit 67,6 Prozent Nein-Stimmen verworfen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Herisau noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Herisau. Ils ont refusé le texte à 67,6 pour cent. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Herisau,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Nel comune di Herisau la legge COVID-19 è stata respinta con il 67,6 percento dei voti. A Herisau le legge Covid era stata approvata in un'occasione nelle votazioni passare."
3002,98.2,98.2,1.8,"Hundwil AR","Hundwil (AR)","Hundwil AR","Ja zur Änderung des Covid-19-Gesetzes: Hundwil hat die Vorlage mit 98,2 Prozent der Stimmen angenommen. Damit hat in Hundwil ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","Les habitants de Hundwil soutiennent à 98,2 pour cent la nouvelle modification de la loi Covid-19. C'est la première fois que Hundwil approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","A Hundwil i cittadini hanno accolto, con il 98,2 percento dei voti, la legge COVID-19. A Hundwil le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
3003,48.1,48.1,51.9,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","51,9 Prozent Stimmbürgerinnen und Stimmbürger von Schönengrund haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Schönengrund bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","A Schönengrund, les citoyens rejettent à 51,9 pour cent la nouvelle modification de la loi Covid-19. Schönengrund a refusé les trois votations concernant la loi Covid.","I cittadini di Schönengrund si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 51,9 percento dei voti. A Schönengrund la legge Covid è stata bocciata in tutte e tre le votazioni."
3004,36,36,64,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn ist gegen die Änderung des Covid-19-Gesetzes: Sie hat die Vorlage mit 64 Prozent Nein verworfen. Damit hat Schwellbrunn bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La nouvelle modification de la loi Covid-19 est refusée à 64 pour cent à Schwellbrunn. Schwellbrunn a refusé les trois votations concernant la loi Covid.","Nel comune di Schwellbrunn la legge COVID-19 è stata bocciata con il 64 percento dei voti. A Schwellbrunn la legge Covid è stata bocciata in tutte e tre le votazioni."
3005,33.9,33.9,66.1,"Stein AR","Stein (AR)","Stein AR","66,1 Prozent Stimmbürgerinnen und Stimmbürger von Stein AR haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Stein AR bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","A Stein (AR), les citoyens rejettent à 66,1 pour cent la nouvelle modification de la loi Covid-19. Stein (AR) a refusé les trois votations concernant la loi Covid.","I cittadini di Stein AR si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 66,1 percento dei voti. A Stein AR la legge Covid è stata bocciata in tutte e tre le votazioni."
3006,61.1,61.1,38.9,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Urnäsch hat mit 61,1 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Urnäsch ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La population d'Urnäsch approuve à 61,1 pour cent la nouvelle modification de la loi Covid-19. C'est la première fois que Urnäsch approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Nel comune di Urnäsch la legge COVID-19 è stata accettata con il 61,1 percento dei voti. A Urnäsch le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
3007,52.3,52.3,47.7,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","52,3 Prozent der Stimmbürgerinnen und Stimmbürger von Waldstatt haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Waldstatt ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","Les habitants de Waldstatt acceptent avec 52,3 pour cent de oui la nouvelle modification de la loi Covid-19. C'est la première fois que Waldstatt approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Con il 52,3 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto la legge COVID-19. A Waldstatt le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
3021,58.7,58.7,41.3,"Bühler AR","Bühler (AR)","Bühler AR","Ja zur Änderung des Covid-19-Gesetzes: Bühler hat die Vorlage mit 58,7 Prozent der Stimmen angenommen. Damit hat in Bühler ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","Les habitants de Bühler soutiennent à 58,7 pour cent la nouvelle modification de la loi Covid-19. C'est la première fois que Bühler approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","A Bühler i cittadini hanno accolto, con il 58,7 percento dei voti, la legge COVID-19. A Bühler le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
3022,53.2,53.2,46.8,"Gais AR","Gais (AR)","Gais AR","Die Änderung des Covid-19-Gesetzes ist in Gais mit 8'618 Ja zu 7'587 Nein angenommen worden. Das entspricht 53,2 Prozent der Stimmen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Gais ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La nouvelle modification de loi Covid-19 est approuvée à Gais par 53,2 pour cent des votants. Gais a accepté les deux dernières votations sur la loi Covid, mais pas la première.","I cittadini di Gais si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 53,2 percento dei voti. A Gais le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
3023,11.6,11.6,88.4,"Speicher AR","Speicher (AR)","Speicher AR","In Speicher hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 88,4 Prozent haben es abgelehnt. Damit hat in Speicher ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Speicher. Les habitants ont refusé le texte à 88,4 pour cent. Speicher a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","A Speicher i cittadini hanno respinto, con il 88,4 percento dei voti, la legge COVID-19. A Speicher le legge Covid era stata approvata in due occasioni nelle votazioni passare."
