"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
301,11.3,11.3,88.7,"Aarberg BE","Aarberg (BE)","Aarberg BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Aarberg: 88,7 Prozent haben das Begehren abgelehnt.","Les habitants d'Aarberg s'opposent à l'introduction d'un congé parental avec 88,7 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
302,32.9,32.9,67.1,"Bargen BE","Bargen (BE)","Bargen BE BE","Keine Mehrheit für die Initiative für eine 24-wöchige bezahlte Elternzeit in Bargen BE. 67,1 Prozent haben sie verworfen.","A Bargen (BE), les habitants disent non à 67,1 pour cent à l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
303,67.6,67.6,32.4,"Grossaffoltern BE","Grossaffoltern (BE)","Grossaffoltern BE","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Grossaffoltern haben der Initiative für eine 24-wöchige bezahlte Elternzeit  zugestimmt.","A Grossaffoltern, les habitants disent oui à 67,6 pour cent à l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
304,87.1,87.1,12.9,"Kallnach BE","Kallnach (BE)","Kallnach BE","Kallnach hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 87,1 Prozent angenommen.","Les habitants de Kallnach acceptent avec 87,1 pour cent de oui l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
305,82.6,82.6,17.4,"Kappelen BE","Kappelen (BE)","Kappelen BE","82,6 Prozent der Stimmbürgerinnen und Stimmbürger von Kappelen haben der Initiative für eine 24-wöchige bezahlte Elternzeit  zugestimmt.","A Kappelen, les habitants disent oui à 82,6 pour cent à l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
306,54.7,54.7,45.3,"Lyss BE","Lyss (BE)","Lyss BE","Lyss hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 54,7 Prozent angenommen.","Les habitants de Lyss acceptent avec 54,7 pour cent de oui l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
307,11.2,11.2,88.8,"Meikirch BE","Meikirch (BE)","Meikirch BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Meikirch: 88,8 Prozent haben das Begehren abgelehnt.","Les habitants de Meikirch s'opposent à l'introduction d'un congé parental avec 88,8 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
309,9.2,9.2,90.8,"Radelfingen BE","Radelfingen (BE)","Radelfingen BE","Radelfingen hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 90,8 Prozent abgelehnt.","Les habitants de Radelfingen rejettent l'introduction d'un congé parental avec 90,8 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
310,57,57,43,"Rapperswil BE","Rapperswil (BE)","Rapperswil BE BE","Rapperswil BE hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 57 Prozent angenommen.","Les habitants de Rapperswil (BE) acceptent avec 57 pour cent de oui l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
311,56.3,56.3,43.7,"Schüpfen BE","Schüpfen (BE)","Schüpfen BE","56,3 Prozent der Stimmbürgerinnen und Stimmbürger von Schüpfen haben der Initiative für eine 24-wöchige bezahlte Elternzeit  zugestimmt.","A Schüpfen, les habitants disent oui à 56,3 pour cent à l'introduction d'un congé parental. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
