"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,53.8,53.8,46.2,"Basel BS","Bâle (BS)","Basilea BS","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Basel haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Basel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Basel-Stadt.","A Bâle, les habitants disent oui à  53,8 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . C'est à Bâle que la loi a été le plus fortement approuvée.","Nel comune di Basilea l'imposizione minima OCSE/G20 è stata approvata con il 53,8 percento dei voti. Basilea ha così ottenuto la più alta percentuale di ""sì"" nel canton Basilea Città."
2703,29.1,29.1,70.9,"Riehen BS","Riehen (BS)","Riehen BS","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Riehen haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen. Riehen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Basel-Stadt.","A Riehen, les citoyens rejettent à 70,9 pour cent la réforme de l'imposition minimale de l'OCDE. Le rejet le plus net de la loi a été enregistré à Riehen.","Nel comune di Riehen l'imposizione minima OCSE/G20 è stata respinta con il 70,9 percento dei voti. Riehen ha così ottenuto la più alta percentuale di ""no"" nel canton Basilea Città."
2702,46.8,46.8,53.2,"Bettingen BS","Bettingen (BS)","Bettingen BS","Mit 6'393 Nein zu 5'616 Ja haben die Stimmbürgerinnen und Stimmbürger von Bettingen die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 53,2 Prozent. Bettingen hat damit gleich wie der Kanton Basel-Stadt Nein gesagt zu dieser Vorlage.","La population de Bettingen rejette à 53,2 pour cent des voix la réforme de l'imposition minimale de l'OCDE. Les habitants de Bettingen ont rejeté le texte, tout comme le canton.","I cittadini di Bettingen si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 53,2 percento dei voti. Il comune di Bettingen bocciando il testo si è espresso come il suo cantone."
2762,50.6,50.6,49.4,"Allschwil BL","Allschwil (BL)","Allschwil BL","Mit 9'286 Ja zu 9'082 Nein hat sich Allschwil für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 50,6 Prozent. Allschwil hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Allschwil dit oui à 50,6 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants d'Allschwil ont approuvé le texte, contrairement au canton.","Sì all’imposizione minima OCSE/G20 nel comune di Allschwil: i cittadini hanno approvato il testo con il 50,6 percento dei voti. Il comune di Allschwil approvando il testo è andato controcorrente rispetto al suo cantone."
2764,26.1,26.1,73.9,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","In Biel-Benken hat die Umsetzung der OECD-Mindeststeuer keine Mehrheit gefunden: 73,9 Prozent haben die Vorlage abgelehnt. Biel-Benken hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","C'est non à la réforme de l'imposition minimale de l'OCDE à Biel-Benken. Les habitants ont refusé le texte à 73,9 pour cent. Les habitants de Biel-Benken ont rejeté le texte, tout comme le canton.","A Biel-Benken i cittadini hanno respinto, con il 73,9 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Biel-Benken bocciando il testo si è espresso come il suo cantone."
2761,46.6,46.6,53.4,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat die Umsetzung der OECD-Mindeststeuer mit 53,4 Prozent Nein-Stimmen verworfen. Aesch BL hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","La modification de la réforme de l'imposition minimale de l'OCDE n'a pas trouvé grâce aux yeux des citoyens d'Aesch (BL). Ils ont refusé le texte à 53,4 pour cent. Les habitants d'Aesch (BL) ont rejeté le texte, tout comme le canton.","Da Aesch BL è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 53,4 percento dei voti. Il comune di Aesch BL bocciando il testo si è espresso come il suo cantone."
2766,18.5,18.5,81.5,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","81,5 der Stimmbürgerinnen und Stimmbürger von Birsfelden haben die Umsetzung der OECD-Mindeststeuer abgelehnt. Birsfelden hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Les habitants de Birsfelden s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE par 81,5 pour cent des voix. Les habitants de Birsfelden ont rejeté le texte, tout comme le canton.","No all'imposizione minima OCSE/G20 nel comune di Birsfelden: i cittadini hanno bocciato il testo con il 81,5 percento dei voti. Il comune di Birsfelden bocciando il testo si è espresso come il suo cantone."
2767,35.4,35.4,64.6,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Mit 7'461 Nein zu 4'095 Ja haben die Stimmbürgerinnen und Stimmbürger von Bottmingen die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 64,6 Prozent. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","La population de Bottmingen rejette à 64,6 pour cent des voix la réforme de l'imposition minimale de l'OCDE. Les habitants de Bottmingen ont rejeté le texte, tout comme le canton.","I cittadini di Bottmingen si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 64,6 percento dei voti. Il comune di Bottmingen bocciando il testo si è espresso come il suo cantone."
2768,83.1,83.1,16.9,"Ettingen BL","Ettingen (BL)","Ettingen BL","Die Umsetzung der OECD-Mindeststeuer ist in Ettingen mit 83,1 Prozent der Stimmen angenommen worden. Ettingen hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","La réforme de l'imposition minimale de l'OCDE est approuvée à Ettingen par 83,1 pour cent des votants. Les habitants d'Ettingen ont approuvé le texte, contrairement au canton.","I cittadini di Ettingen si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 83,1 percento dei voti. Il comune di Ettingen approvando il testo è andato controcorrente rispetto al suo cantone."
2765,35.3,35.3,64.7,"Binningen BL","Binningen (BL)","Binningen BL","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen. Binningen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","A Binningen, les citoyens rejettent à 64,7 pour cent la réforme de l'imposition minimale de l'OCDE. Les habitants de Binningen ont rejeté le texte, tout comme le canton.","Nel comune di Binningen l'imposizione minima OCSE/G20 è stata respinta con il 64,7 percento dei voti. Il comune di Binningen bocciando il testo si è espresso come il suo cantone."
2770,73.5,73.5,26.5,"Muttenz BL","Muttenz (BL)","Muttenz BL","Ja zur Umsetzung der OECD-Mindeststeuer in Muttenz. Die Gemeinde hat Vorlage mit 73,5 Prozent der Stimmen angenommen. Muttenz hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Les habitants de Muttenz soutiennent à 73,5 pour cent la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Muttenz ont approuvé le texte, contrairement au canton.","A Muttenz i cittadini hanno accolto, con il 73,5 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Muttenz approvando il testo è andato controcorrente rispetto al suo cantone."
2771,79.4,79.4,20.6,"Oberwil BL","Oberwil (BL)","Oberwil BL","Die Umsetzung der OECD-Mindeststeuer ist in Oberwil BL mit 79,4 Prozent der Stimmen angenommen worden. Oberwil BL hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","La réforme de l'imposition minimale de l'OCDE est approuvée à Oberwil (BL) par 79,4 pour cent des votants. Les habitants d'Oberwil (BL) ont approuvé le texte, contrairement au canton.","I cittadini di Oberwil BL si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 79,4 percento dei voti. Il comune di Oberwil BL approvando il testo è andato controcorrente rispetto al suo cantone."
2772,33.8,33.8,66.2,"Pfeffingen BL","Pfeffingen (BL)","Pfeffingen BL","In Pfeffingen ist die Umsetzung der OECD-Mindeststeuer mit 66,2 Prozent gescheitert. Pfeffingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE n'a pas convaincu à Pfeffingen. Les citoyens de la commune ont refusé le texte à 66,2 pour cent. Les habitants de Pfeffingen ont rejeté le texte, tout comme le canton.","Con il 66,2 percento di ""no"", i cittadini del comune di Pfeffingen hanno bocciato l'imposizione minima OCSE/G20. Il comune di Pfeffingen bocciando il testo si è espresso come il suo cantone."
