"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,47.7,47.7,52.3,"Basel BS","Bâle (BS)","Basilea BS","52,3 Prozent Stimmbürgerinnen und Stimmbürger von Basel haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Gemeinde Basel ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","A Bâle, les citoyens rejettent à 52,3 pour cent la nouvelle modification de la loi Covid-19. Bâle a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","I cittadini di Basilea si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 52,3 percento dei voti. A Basilea le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2702,7.4,7.4,92.6,"Bettingen BS","Bettingen (BS)","Bettingen BS","Mit 2'152 Nein- zu 173 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Bettingen die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 92,6 Prozent. Damit hat in Gemeinde Bettingen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La population de Bettingen rejette à 92,6 pour cent des voix la nouvelle modification de la loi Covid-19. Bettingen a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Con il 92,6 percento di ""no"", i cittadini del comune di Bettingen hanno respinto la legge COVID-19. A Bettingen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2703,40.3,40.3,59.7,"Riehen BS","Riehen (BS)","Riehen BS","59,7 Prozent Stimmbürgerinnen und Stimmbürger von Riehen haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Gemeinde Riehen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","A Riehen, les citoyens rejettent à 59,7 pour cent la nouvelle modification de la loi Covid-19. Riehen a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","I cittadini di Riehen si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 59,7 percento dei voti. A Riehen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2761,77.2,77.2,22.8,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 2'947 Ja zu 871 Nein. Das entspricht einem Ja-Stimmen-Anteil von 77,2 Prozent. Damit hat Aesch BL alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 77,2 pour cent de oui à Aesch (BL). Aesch (BL) a approuvé les trois votations concernant la loi Covid.","Da Aesch BL è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 77,2 percento dei voti. A Aesch BL la legge Covid è stata approvata in tutte e tre le votazioni."
2762,54.8,54.8,45.2,"Allschwil BL","Allschwil (BL)","Allschwil BL","Mit 54,8 Prozent Ja hat sich Allschwil für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Allschwil alle drei bisherigen Covid-Abstimmungen angenommen.","Allschwil dit oui à 54,8 pour cent à la nouvelle modification de la loi Covid-19. Allschwil a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Allschwil: i cittadini hanno approvato il testo con il 54,8 percento dei voti. A Allschwil la legge Covid è stata approvata in tutte e tre le votazioni."
2763,19.2,19.2,80.8,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","80,8 Prozent Stimmbürgerinnen und Stimmbürger von Arlesheim haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Gemeinde Arlesheim ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","A Arlesheim, les citoyens rejettent à 80,8 pour cent la nouvelle modification de la loi Covid-19. Arlesheim a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","I cittadini di Arlesheim si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 80,8 percento dei voti. A Arlesheim le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2764,46.5,46.5,53.5,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","In Biel-Benken hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 53,5 Prozent haben es abgelehnt. Damit hat in Gemeinde Biel-Benken ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Biel-Benken. Les habitants ont refusé le texte à 53,5 pour cent. Biel-Benken a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","A Biel-Benken i cittadini hanno respinto, con il 53,5 percento dei voti, la legge COVID-19. A Biel-Benken le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2765,96.5,96.5,3.5,"Binningen BL","Binningen (BL)","Binningen BL","96,5 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Binningen alle drei bisherigen Covid-Abstimmungen angenommen.","A Binningen, les habitants disent oui à  96,5 pour cent à la nouvelle modification de la loi Covid-19. Binningen a approuvé les trois votations concernant la loi Covid.","Nel comune di Binningen la legge COVID-19 è stata approvata con il 96,5 percento dei voti. A Binningen la legge Covid è stata approvata in tutte e tre le votazioni."
2766,31.9,31.9,68.1,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Birsfelden haben die Änderung des Covid-19-Gesetzes abgelehnt. Damit hat in Gemeinde Birsfelden ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","Les habitants de Birsfelden s'opposent à la nouvelle modification de la loi Covid-19 par 68,1 pour cent des voix. Birsfelden a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","No alla legge COVID-19 nel comune di Birsfelden: i cittadini hanno bocciato il testo con il 68,1 percento dei voti. A Birsfelden le legge Covid era stata approvata in due occasioni nelle votazioni passare."
2767,92.6,92.6,7.4,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die Änderung des Covid-19-Gesetzes ist in Bottmingen mit 9'470 Ja zu 760 Nein angenommen worden. Das entspricht 92,6 Prozent der Stimmen. Damit hat Bottmingen alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Bottmingen par 92,6 pour cent des votants. Bottmingen a approuvé les trois votations concernant la loi Covid.","I cittadini di Bottmingen si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 92,6 percento dei voti. A Bottmingen la legge Covid è stata approvata in tutte e tre le votazioni."
2768,12.1,12.1,87.9,"Ettingen BL","Ettingen (BL)","Ettingen BL","Mit 7'449 Nein- zu 1'026 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Ettingen die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 87,9 Prozent. Damit hat in Gemeinde Ettingen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La population d'Ettingen rejette à 87,9 pour cent des voix la nouvelle modification de la loi Covid-19. Ettingen a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Con il 87,9 percento di ""no"", i cittadini del comune di Ettingen hanno respinto la legge COVID-19. A Ettingen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
