"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
111,58.1,58.1,41.9,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Ja zum Klimaschutzgesetz in Bäretswil. Die Gemeinde hat die Vorlage mit 58,1 Prozent der Stimmen angenommen. Damit hat in Bäretswil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64,5 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 58,1 pour cent de oui à Bäretswil. Avec ce résultat, Bäretswil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 64,5 pour cent des voix.","Da Bäretswil è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 58,1 percento dei voti. Con questo risultato, Bäretswil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 64,5 percento."
112,98.1,98.1,1.9,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Ja zum Klimaschutzgesetz in Bubikon. Die Gemeinde hat die Vorlage mit 98,1 Prozent der Stimmen angenommen. Damit hat in Bubikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,6 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 98,1 pour cent de oui à Bubikon. Avec ce résultat, Bubikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,6 pour cent des voix.","Da Bubikon è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 98,1 percento dei voti. Con questo risultato, Bubikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,6 percento."
113,78.9,78.9,21.1,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","78,9 Prozent der Abstimmenden in der Gemeinde Dürnten haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Dürnten seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 57,3 Prozent ein Nein in die Urne gelegt.","Les habitants de Dürnten acceptent avec 78,9 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Dürnten bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 57,3 pour cent des voix.","Con il 78,9 percento di ""sì"", i cittadini del comune di Dürnten hanno accolto la legge sul clima. Con questo risultato, Dürnten ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 57,3 percento."
114,57.1,57.1,42.9,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Ja zum Klimaschutzgesetz in Fischenthal: Mit 57,1 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Fischenthal seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72,9 Prozent ein Nein in die Urne gelegt.","Fischenthal dit oui à 57,1 pour cent à la modification de la loi sur le climat. Avec ce résultat, Fischenthal bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 72,9 pour cent des voix.","Sì alla legge sul clima nel comune di Fischenthal: i cittadini hanno approvato il testo con il 57,1 percento dei voti. Con questo risultato, Fischenthal ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 72,9 percento."
115,23.5,23.5,76.5,"Gossau ZH","Gossau (ZH)","Gossau ZH","Nein zum Klimaschutzgesetz in Gossau ZH: Mit 8'669 Nein- zu 2'668 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 76,5 Prozent. Damit hat in Gossau ZH die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 59,5 Prozent.","C'est non à la loi sur le climat à Gossau (ZH). Les habitants ont refusé le texte à 76,5 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Gossau (ZH) était alors de 59,5 pour cent.","A Gossau ZH i cittadini hanno respinto, con il 76,5 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è maggiore a Gossau ZH rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 40,5 percento."
116,8.7,8.7,91.3,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Nein zum Klimaschutzgesetz in Grüningen: Mit 3'338 Nein- zu 317 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 91,3 Prozent. Damit hat in Grüningen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 60 Prozent.","C'est non à la loi sur le climat à Grüningen. Les habitants ont refusé le texte à 91,3 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Grüningen était alors de 60 pour cent.","A Grüningen i cittadini hanno respinto, con il 91,3 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è maggiore a Grüningen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 40 percento."
117,54.8,54.8,45.2,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Die Gemeinde Hinwil hat das Klimaschutzgesetz mit 54,8 Prozent angenommen. Damit hat in Hinwil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59,9 Prozent ein Nein in die Urne gelegt.","A Hinwil, les habitants disent oui à  54,8 pour cent à la modification de la loi sur le climat. Avec ce résultat, Hinwil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 59,9 pour cent des voix.","Nel comune di Hinwil la legge sul clima è stata approvata con il 54,8 percento dei voti. Con questo risultato, Hinwil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 59,9 percento."
118,72.7,72.7,27.3,"Rüti ZH","Rüti (ZH)","Rüti ZH","In Rüti ZH hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 72,7 Prozent angenommen. Damit hat in Rüti ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,9 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Rüti (ZH) par 72,7 pour cent des votants. Avec ce résultat, Rüti (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,9 pour cent des voix.","I cittadini di Rüti ZH si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 72,7 percento dei voti. Con questo risultato, Rüti ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,9 percento."
119,78.7,78.7,21.3,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","78,7 Prozent der Stimmbürgerinnen und Stimmbürger von Seegräben haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Seegräben die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,1 Prozent.","Les habitants de Seegräben soutiennent à 78,7 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Seegräben depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,1 pour cent.","A Seegräben i cittadini hanno accolto, con il 78,7 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Seegräben dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,1 percento."
120,57.7,57.7,42.3,"Wald ZH","Wald (ZH)","Wald ZH","57,7 Prozent der Abstimmenden in der Gemeinde Wald ZH haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Wald ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,9 Prozent ein Nein in die Urne gelegt.","Les habitants de Wald (ZH) acceptent avec 57,7 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Wald (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 54,9 pour cent des voix.","Con il 57,7 percento di ""sì"", i cittadini del comune di Wald ZH hanno accolto la legge sul clima. Con questo risultato, Wald ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 54,9 percento."
