"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,88.1,88.1,11.9,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","Egerkingen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 88,1 Prozent angenommen.",,
2402,69.4,69.4,30.6,"Härkingen SO","Härkingen (SO)","Härkingen SO","69,4 Prozent der Stimmbürgerinnen und Stimmbürger von Härkingen haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2403,56.9,56.9,43.1,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","Kestenholz hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 56,9 Prozent angenommen.",,
2404,31,31,69,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Neuendorf. 69 Prozent haben sie verworfen.",,
2405,67.7,67.7,32.3,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","67,7 Prozent der Stimmbürgerinnen und Stimmbürger von Niederbuchsiten haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2406,77.2,77.2,22.8,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","77,2 Prozent der Stimmbürgerinnen und Stimmbürger von Oberbuchsiten haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2407,10.8,10.8,89.2,"Oensingen SO","Oensingen (SO)","Oensingen SO","Oensingen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 89,2 Prozent abgelehnt.",,
2408,39.7,39.7,60.3,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Wolfwil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 60,3 Prozent abgelehnt.",,
2421,38.3,38.3,61.7,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","Aedermannsdorf hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 61,7 Prozent abgelehnt.",,
2422,52.9,52.9,47.1,"Balsthal SO","Balsthal (SO)","Balsthal SO","Balsthal hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 52,9 Prozent angenommen.",,
2424,92.7,92.7,7.3,"Herbetswil SO","Herbetswil (SO)","Herbetswil SO","Herbetswil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 92,7 Prozent angenommen.",,
2425,50.1,50.1,49.9,"Holderbank SO","Holderbank (SO)","Holderbank SO","Mit 50,1 Prozent Ja hat sich Holderbank SO für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2426,77.8,77.8,22.2,"Laupersdorf SO","Laupersdorf (SO)","Laupersdorf SO","Mit 77,8 Prozent Ja hat sich Laupersdorf für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2427,51.1,51.1,48.9,"Matzendorf SO","Matzendorf (SO)","Matzendorf SO","Mit 51,1 Prozent Ja hat sich Matzendorf für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2428,60.9,60.9,39.1,"Mümliswil-Ramiswil SO","Mümliswil-Ramiswil (SO)","Mümliswil-Ramiswil SO","Mit 60,9 Prozent Ja hat sich Mümliswil-Ramiswil für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2430,59.3,59.3,40.7,"Welschenrohr-Gänsbrunnen SO","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 59,3 Prozent angenommen.",,
2445,33.1,33.1,66.9,"Biezwil SO","Biezwil (SO)","Biezwil SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Biezwil: 66,9 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2455,97.5,97.5,2.5,"Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil (SO)","Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 97,5 Prozent angenommen.",,
2456,49.7,49.7,50.3,"Lüterswil-Gächliwil SO","Lüterswil-Gächliwil (SO)","Lüterswil-Gächliwil SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Lüterswil-Gächliwil. 50,3 Prozent haben sie verworfen.",,
2457,43.3,43.3,56.7,"Messen SO","Messen (SO)","Messen SO","Messen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 56,7 Prozent abgelehnt.",,
2461,59.7,59.7,40.3,"Schnottwil SO","Schnottwil (SO)","Schnottwil SO","Mit 59,7 Prozent Ja hat sich Schnottwil für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2463,36.1,36.1,63.9,"Unterramsern SO","Unterramsern (SO)","Unterramsern SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Unterramsern. 63,9 Prozent haben sie verworfen.",,
2464,51.7,51.7,48.3,"Lüsslingen-Nennigkofen SO","Lüsslingen-Nennigkofen (SO)","Lüsslingen-Nennigkofen SO","51,7 Prozent der Stimmbürgerinnen und Stimmbürger von Lüsslingen-Nennigkofen haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2465,54.1,54.1,45.9,"Buchegg SO","Buchegg (SO)","Buchegg SO","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Buchegg haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2471,28.5,28.5,71.5,"Bättwil SO","Bättwil (SO)","Bättwil SO","Bättwil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 71,5 Prozent abgelehnt.",,
2472,38.3,38.3,61.7,"Büren SO","Büren (SO)","Büren SO","Büren SO hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 61,7 Prozent abgelehnt.",,
2473,45.9,45.9,54.1,"Dornach SO","Dornach (SO)","Dornach SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Dornach: 54,1 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2474,7.1,7.1,92.9,"Gempen SO","Gempen (SO)","Gempen SO","Gempen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 92,9 Prozent abgelehnt.",,
2475,79.1,79.1,20.9,"Hochwald SO","Hochwald (SO)","Hochwald SO","Mit 79,1 Prozent Ja hat sich Hochwald für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2476,28.9,28.9,71.1,"Hofstetten-Flüh SO","Hofstetten-Flüh (SO)","Hofstetten-Flüh SO","Hofstetten-Flüh hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 71,1 Prozent abgelehnt.",,
2477,61.8,61.8,38.2,"Metzerlen-Mariastein SO","Metzerlen-Mariastein (SO)","Metzerlen-Mariastein SO","Metzerlen-Mariastein hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 61,8 Prozent angenommen.",,
2478,53.2,53.2,46.8,"Nuglar-St. Pantaleon SO","Nuglar-St. Pantaleon (SO)","Nuglar-St. Pantaleon SO","Mit 53,2 Prozent Ja hat sich Nuglar-St. Pantaleon für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2479,36.6,36.6,63.4,"Rodersdorf SO","Rodersdorf (SO)","Rodersdorf SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Rodersdorf: 63,4 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2480,56.6,56.6,43.4,"Seewen SO","Seewen (SO)","Seewen SO","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Seewen haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2481,45.5,45.5,54.5,"Witterswil SO","Witterswil (SO)","Witterswil SO","Witterswil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 54,5 Prozent abgelehnt.",,
2491,50,50,50,"Hauenstein-Ifenthal SO","Hauenstein-Ifenthal (SO)","Hauenstein-Ifenthal SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Hauenstein-Ifenthal: 50 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2492,89.5,89.5,10.5,"Kienberg SO","Kienberg (SO)","Kienberg SO","Mit 89,5 Prozent Ja hat sich Kienberg für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2493,80.5,80.5,19.5,"Lostorf SO","Lostorf (SO)","Lostorf SO","80,5 Prozent der Stimmbürgerinnen und Stimmbürger von Lostorf haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2495,40.1,40.1,59.9,"Niedergösgen SO","Niedergösgen (SO)","Niedergösgen SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Niedergösgen: 59,9 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2497,53.6,53.6,46.4,"Obergösgen SO","Obergösgen (SO)","Obergösgen SO","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Obergösgen haben der""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" zugestimmt.",,
2499,76,76,24,"Stüsslingen SO","Stüsslingen (SO)","Stüsslingen SO","Mit 76 Prozent Ja hat sich Stüsslingen für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2500,18.4,18.4,81.6,"Trimbach SO","Trimbach (SO)","Trimbach SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Trimbach: 81,6 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2501,88.7,88.7,11.3,"Winznau SO","Winznau (SO)","Winznau SO","Winznau hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 88,7 Prozent angenommen.",,
2502,76.2,76.2,23.8,"Wisen SO","Wisen (SO)","Wisen SO","Mit 76,2 Prozent Ja hat sich Wisen SO für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2503,37,37,63,"Erlinsbach SO","Erlinsbach (SO)","Erlinsbach SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Erlinsbach SO: 63 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2511,81.4,81.4,18.6,"Aeschi SO","Aeschi (SO)","Aeschi SO","Mit 81,4 Prozent Ja hat sich Aeschi SO für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2513,67.1,67.1,32.9,"Biberist SO","Biberist (SO)","Biberist SO","Biberist hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 67,1 Prozent angenommen.",,
2514,53.3,53.3,46.7,"Bolken SO","Bolken (SO)","Bolken SO","Bolken hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 53,3 Prozent angenommen.",,
2516,1.9,1.9,98.1,"Deitingen SO","Deitingen (SO)","Deitingen SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Deitingen: 98,1 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2517,44.5,44.5,55.5,"Derendingen SO","Derendingen (SO)","Derendingen SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Derendingen: 55,5 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2518,17.9,17.9,82.1,"Etziken SO","Etziken (SO)","Etziken SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Etziken: 82,1 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2519,73.8,73.8,26.2,"Gerlafingen SO","Gerlafingen (SO)","Gerlafingen SO","Gerlafingen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 73,8 Prozent angenommen.",,
